Time,Freq_Hz,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,Unbl_V,Unbl_I,LCavg,DMD_P_kW,DMD_Q_kvar,DMD_S_kVA,EP_IMP_kWh,EP_EXP_kWh,EQ_IMP_kvarh,EQ_EXP_kvarh,EP_TOTAL_kWh,EP_NET_kWh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic,DMD_I1_A,DMD_I2_A,DMD_I3_A,EPa_IMP_kWh,EPa_EXP_kWh,EPb_IMP_kWh,EPb_EXP_kWh,EPc_IMP_kWh,EPc_EXP_kWh,EQa_IMP_kvarh,EQa_EXP_kvarh,EQb_IMP_kvarh,EQb_EXP_kvarh,EQc_IMP_kvarh,EQc_EXP_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh
2020-02-18 16:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,82.000000,0.000000,0.000000,0.000000,7890.800118,0.000000,1867.600028,0.000000,7890.800118,7890.800118,1867.600028,1867.600028,8129.200121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2634.800039,0.000000,2626.300039,0.000000,2628.500039,0.000000,613.100009,0.000000,613.100009,0.000000,640.400010,0.000000,2712.100040,2703.500040,2712.200040

